indicatorId,geoUnit,year,value,qualifier,magnitude
PTRHC.02.QUALIFIED,BHS,2023,9.600000381469727,,
PTRHC.02.QUALIFIED,BLR,2014,17.4271297454834,,
PTRHC.02.QUALIFIED,BLR,2015,17.62063980102539,,
PTRHC.02.QUALIFIED,BLR,2016,17.49958038330078,,
PTRHC.02.QUALIFIED,BLR,2017,17.47322082519531,,
PTRHC.02.QUALIFIED,BLR,2018,17.03594017028809,,
PTRHC.02.QUALIFIED,BLR,2019,16.04710960388184,,
PTRHC.02.QUALIFIED,BLR,2020,15.46584987640381,,
PTRHC.02.QUALIFIED,BLR,2021,14.45658016204834,,
PTRHC.02.QUALIFIED,BLR,2022,13.3438196182251,,
PTRHC.02.QUALIFIED,BLR,2023,12.85426998138428,,
PTRHC.02.QUALIFIED,BLZ,2013,23.94821929931641,,
PTRHC.02.QUALIFIED,BLZ,2014,29.07364082336426,,
PTRHC.02.QUALIFIED,BLZ,2015,27.69372940063477,,
PTRHC.02.QUALIFIED,BLZ,2016,30.84210968017578,,
PTRHC.02.QUALIFIED,BLZ,2018,30.87815093994141,,
PTRHC.02.QUALIFIED,BLZ,2019,36.15942001342773,,
PTRHC.02.QUALIFIED,BLZ,2020,42.02299118041992,,
PTRHC.02.QUALIFIED,BLZ,2021,43.07199859619141,,
PTRHC.02.QUALIFIED,BLZ,2022,48.44643020629883,,
PTRHC.02.QUALIFIED,BLZ,2023,67.375,,
PTRHC.02.QUALIFIED,BMU,2014,8.586959838867188,,
PTRHC.02.QUALIFIED,BOL,2011,135.8531646728516,,
PTRHC.02.QUALIFIED,BOL,2012,136.4800262451172,,
PTRHC.02.QUALIFIED,BOL,2013,152.9578399658203,,
PTRHC.02.QUALIFIED,BOL,2014,195.7162170410156,,
PTRHC.02.QUALIFIED,BOL,2015,208.4864654541016,,
PTRHC.02.QUALIFIED,BOL,2016,202.3414611816406,,
PTRHC.02.QUALIFIED,BOL,2017,203.653076171875,,
PTRHC.02.QUALIFIED,BOL,2018,196.7192840576172,,
PTRHC.02.QUALIFIED,BOL,2019,211.4002227783203,,
PTRHC.02.QUALIFIED,BOL,2020,229.6646118164063,,
PTRHC.02.QUALIFIED,BOL,2021,222.0511932373047,,
PTRHC.02.QUALIFIED,BOL,2022,244.1187438964844,,
PTRHC.02.QUALIFIED,BOL,2023,261.429443359375,,
PTRHC.02.QUALIFIED,BRB,2014,17.14368057250977,,
PTRHC.02.QUALIFIED,BRB,2015,16.38965034484863,,
PTRHC.02.QUALIFIED,BRB,2016,15.64657974243164,,
PTRHC.02.QUALIFIED,BRB,2017,16.20173072814941,,
PTRHC.02.QUALIFIED,BRB,2018,15.64706039428711,,
PTRHC.02.QUALIFIED,BRB,2019,14.78160953521729,,
PTRHC.02.QUALIFIED,BRB,2020,13.59891986846924,,
PTRHC.02.QUALIFIED,BRB,2021,12.60340023040771,,
PTRHC.02.QUALIFIED,BRB,2022,11.98622989654541,,
PTRHC.02.QUALIFIED,BRB,2023,11.64610958099365,,
PTRHC.02.QUALIFIED,BRN,2015,17.07444953918457,,
PTRHC.02.QUALIFIED,BRN,2016,15.37965965270996,,
PTRHC.02.QUALIFIED,BRN,2017,16.22430038452148,,
PTRHC.02.QUALIFIED,BRN,2018,30.61725663716814,,
PTRHC.02.QUALIFIED,BRN,2019,28.16806722689076,,
PTRHC.02.QUALIFIED,BRN,2020,32.55773955773956,,
PTRHC.02.QUALIFIED,BRN,2021,20.93803786574871,,
PTRHC.02.QUALIFIED,BRN,2022,16.61066235864297,,
PTRHC.02.QUALIFIED,BRN,2023,20.88576449912127,,
PTRHC.02.QUALIFIED,BTN,2015,11.55685997009277,,
PTRHC.02.QUALIFIED,BTN,2016,12.41289043426514,,
PTRHC.02.QUALIFIED,BTN,2017,10.78868961334229,,
PTRHC.02.QUALIFIED,BTN,2018,11.12434959411621,,
PTRHC.02.QUALIFIED,BTN,2019,10.66219512195122,,
PTRHC.02.QUALIFIED,BTN,2020,8.475184794086589,,
PTRHC.02.QUALIFIED,BTN,2022,11.04878048780488,,
PTRHC.02.QUALIFIED,BWA,2012,20.66541705716963,,
